transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,profit,month,day_of_week,hour,age_group
384,2022-10-04,19:53:00,127,Male,55.0,Clothing,1.0,500.0,145.0,500.0,355.0,10.0,Tuesday,19,51-65
1217,,19:28:00,70,Female,35.0,Electronics,4.0,50.0,18.0,200.0,128.0,,,19,26-35
1384,,20:23:00,106,Male,55.0,Clothing,1.0,500.0,260.0,500.0,240.0,,,20,51-65
648,,18:13:00,41,Male,53.0,Beauty,4.0,300.0,138.0,1200.0,648.0,,,18,51-65
926,2023-06-10,22:53:00,53,Male,22.0,Electronics,1.0,30.0,15.6,30.0,14.4,6.0,Saturday,22,18-25
1648,2023-10-07,17:18:00,16,Male,53.0,Beauty,4.0,300.0,87.0,1200.0,852.0,10.0,Saturday,17,51-65
1926,2023-07-08,20:22:00,74,Male,22.0,Electronics,1.0,30.0,9.6,30.0,20.4,7.0,Saturday,20,18-25
285,2023-01-12,18:14:00,107,Female,31.0,Electronics,1.0,25.0,13.5,25.0,11.5,1.0,Thursday,18,26-35
427,,21:26:00,120,Male,25.0,Electronics,1.0,25.0,11.75,25.0,13.25,,,21,18-25
569,,20:49:00,132,Male,52.0,Electronics,4.0,50.0,19.0,200.0,124.0,,,20,51-65
570,2022-09-06,22:53:00,91,Male,49.0,Clothing,1.0,500.0,185.0,500.0,315.0,9.0,Tuesday,22,36-50
630,,17:29:00,94,Male,42.0,Clothing,2.0,50.0,25.5,100.0,49.0,,,17,36-50
957,,19:00:00,105,Female,60.0,Electronics,4.0,30.0,9.3,120.0,82.8,,,19,51-65
1285,2023-01-06,21:55:00,130,Female,31.0,Electronics,1.0,25.0,12.25,25.0,12.75,1.0,Friday,21,26-35
1427,,18:36:00,92,Male,25.0,Electronics,1.0,25.0,11.5,25.0,13.5,,,18,18-25
1569,,21:07:00,35,Male,52.0,Electronics,4.0,50.0,18.0,200.0,128.0,,,21,51-65
1570,,22:32:00,109,Male,49.0,Clothing,1.0,500.0,170.0,500.0,330.0,,,22,36-50
1630,,17:22:00,95,Male,42.0,Clothing,2.0,50.0,16.0,100.0,68.0,,,17,36-50
1957,,19:00:00,75,Female,60.0,Electronics,4.0,30.0,14.7,120.0,61.2,,,19,51-65
635,2022-04-12,21:03:00,89,Female,63.0,Electronics,3.0,300.0,129.0,900.0,513.0,4.0,Tuesday,21,51-65
1635,,18:08:00,36,Female,63.0,Electronics,3.0,300.0,159.0,900.0,423.0,,,18,51-65
29,2022-08-03,20:10:00,31,Female,42.0,Electronics,1.0,30.0,13.5,30.0,16.5,8.0,Wednesday,20,36-50
277,2023-03-07,22:10:00,139,Male,36.0,Clothing,4.0,25.0,12.25,100.0,51.0,3.0,Tuesday,22,36-50
859,,21:52:00,46,Female,56.0,Electronics,3.0,500.0,190.0,1500.0,930.0,,,21,51-65
1029,,19:23:00,117,Female,42.0,Electronics,1.0,30.0,12.3,30.0,17.7,,,19,36-50
1277,,21:20:00,80,Male,36.0,Clothing,4.0,25.0,12.75,100.0,49.0,,,21,36-50
1859,,20:58:00,32,Female,56.0,Electronics,3.0,500.0,205.0,1500.0,885.0,,,20,51-65
638,2023-10-01,19:52:00,154,Male,46.0,Electronics,1.0,500.0,190.0,500.0,310.0,10.0,Sunday,19,36-50
823,2023-03-12,17:42:00,66,Female,56.0,Electronics,2.0,50.0,25.0,100.0,50.0,3.0,Sunday,17,51-65
956,,21:50:00,140,Male,30.0,Clothing,3.0,500.0,135.0,1500.0,1095.0,,,21,26-35
981,2022-05-02,21:08:00,5,Female,30.0,Electronics,2.0,30.0,12.9,60.0,34.2,5.0,Monday,21,26-35
1638,,18:26:00,37,Male,46.0,Electronics,1.0,500.0,155.0,500.0,345.0,,,18,36-50
1823,2022-08-11,22:28:00,58,Female,56.0,Electronics,2.0,50.0,26.5,100.0,47.0,8.0,Thursday,22,51-65
1956,2023-01-06,20:40:00,62,Male,30.0,Clothing,3.0,500.0,170.0,1500.0,990.0,1.0,Friday,20,26-35
1981,2022-05-06,22:50:00,19,Female,30.0,Electronics,2.0,30.0,11.7,60.0,36.6,5.0,Friday,22,26-35
219,,22:34:00,79,Female,53.0,Electronics,3.0,30.0,10.2,90.0,59.400000000000006,,,22,51-65
1219,2022-02-11,21:47:00,149,Female,53.0,Electronics,3.0,30.0,11.1,90.0,56.7,2.0,Friday,21,51-65
73,,21:47:00,42,Male,29.0,Electronics,3.0,30.0,9.0,90.0,63.0,,,21,26-35
162,2023-11-04,19:37:00,118,Male,39.0,Clothing,2.0,30.0,9.0,60.0,42.0,11.0,Saturday,19,36-50
306,2022-04-01,22:05:00,148,Male,54.0,Electronics,1.0,50.0,26.5,50.0,23.5,4.0,Friday,22,51-65
725,,20:32:00,2,Male,61.0,Electronics,1.0,300.0,153.0,300.0,147.0,,,20,51-65
880,,20:13:00,63,Male,22.0,Beauty,2.0,500.0,175.0,1000.0,650.0,,,20,18-25
992,,19:34:00,134,Female,57.0,Electronics,2.0,30.0,7.8,60.0,44.4,,,19,51-65
1073,,18:16:00,82,Male,29.0,Electronics,3.0,30.0,15.3,90.0,44.099999999999994,,,18,26-35
1162,,17:08:00,101,Male,39.0,Clothing,2.0,30.0,12.6,60.0,34.8,,,17,36-50
1306,2023-11-11,20:57:00,122,Male,54.0,Electronics,1.0,50.0,18.5,50.0,31.5,11.0,Saturday,20,51-65
1725,,21:02:00,109,Male,61.0,Electronics,1.0,300.0,105.0,300.0,195.0,,,21,51-65
1880,,20:03:00,37,Male,22.0,Beauty,2.0,500.0,175.0,1000.0,650.0,,,20,18-25
1992,,21:35:00,70,Female,57.0,Electronics,2.0,30.0,8.7,60.0,42.6,,,21,51-65
597,2022-01-11,19:29:00,84,Male,22.0,Beauty,4.0,300.0,111.0,1200.0,756.0,1.0,Tuesday,19,18-25
622,,22:00:00,155,Female,49.0,Beauty,3.0,25.0,6.25,75.0,56.25,,,22,36-50
1597,,18:21:00,32,Male,22.0,Beauty,4.0,300.0,78.0,1200.0,888.0,,,18,18-25
1622,,21:28:00,54,Female,49.0,Beauty,3.0,25.0,11.75,75.0,39.75,,,21,36-50
116,,20:04:00,58,Female,23.0,Clothing,1.0,30.0,15.0,30.0,15.0,,,20,18-25
364,2022-07-06,19:06:00,98,Female,19.0,Beauty,1.0,500.0,200.0,500.0,300.0,7.0,Wednesday,19,18-25
368,,21:11:00,90,Female,56.0,Clothing,4.0,300.0,132.0,1200.0,672.0,,,21,51-65
1116,,22:26:00,145,Female,23.0,Clothing,1.0,30.0,12.3,30.0,17.7,,,22,18-25
1364,,17:04:00,72,Female,19.0,Beauty,1.0,500.0,250.0,500.0,250.0,,,17,18-25
1368,2022-08-03,21:29:00,145,Female,56.0,Clothing,4.0,300.0,132.0,1200.0,672.0,8.0,Wednesday,21,51-65
50,,18:51:00,71,Female,27.0,Beauty,3.0,25.0,10.5,75.0,43.5,,,18,26-35
479,2022-03-11,21:35:00,90,Male,52.0,Electronics,4.0,300.0,105.0,1200.0,780.0,3.0,Friday,21,51-65
804,2023-11-12,17:12:00,99,Male,42.0,Electronics,1.0,30.0,10.8,30.0,19.2,11.0,Sunday,17,36-50
1050,2022-10-12,20:15:00,24,Female,27.0,Beauty,3.0,25.0,11.25,75.0,41.25,10.0,Wednesday,20,26-35
1479,,22:24:00,108,Male,52.0,Electronics,4.0,300.0,162.0,1200.0,552.0,,,22,51-65
1804,2023-10-01,22:46:00,74,Male,42.0,Electronics,1.0,30.0,14.7,30.0,15.3,10.0,Sunday,22,36-50
92,,19:41:00,10,Female,51.0,Electronics,4.0,30.0,8.7,120.0,85.2,,,19,51-65
282,2023-05-10,17:39:00,10,Female,64.0,Electronics,4.0,50.0,56.0,200.0,-24.0,5.0,Wednesday,17,51-65
718,2023-02-11,20:25:00,154,Female,59.0,Beauty,3.0,25.0,25.0,75.0,0.0,2.0,Saturday,20,51-65
1092,2022-03-05,20:15:00,58,Female,51.0,Electronics,4.0,30.0,31.5,120.0,-6.0,3.0,Saturday,20,51-65
1282,,20:05:00,23,Female,64.0,Electronics,4.0,50.0,48.5,200.0,6.0,,,20,51-65
1718,,19:03:00,20,Female,59.0,Beauty,3.0,25.0,25.5,75.0,-1.5,,,19,51-65
617,2022-06-08,19:12:00,30,Male,34.0,Electronics,1.0,30.0,28.5,30.0,1.5,6.0,Wednesday,19,26-35
624,2022-05-02,19:08:00,48,Female,34.0,Beauty,3.0,300.0,342.0,900.0,-126.0,5.0,Monday,19,26-35
825,2022-08-01,17:27:00,51,Female,46.0,Beauty,1.0,25.0,27.25,25.0,-2.25,8.0,Monday,17,36-50
1617,2022-01-05,17:09:00,77,Male,34.0,Electronics,1.0,30.0,35.1,30.0,-5.100000000000001,1.0,Wednesday,17,26-35
1624,,20:48:00,121,Female,34.0,Beauty,3.0,300.0,363.0,900.0,-189.0,,,20,26-35
1825,,18:34:00,105,Female,46.0,Beauty,1.0,25.0,27.0,25.0,-2.0,,,18,36-50
568,2023-11-08,20:03:00,32,Female,51.0,Electronics,1.0,300.0,372.0,300.0,-72.0,11.0,Wednesday,20,51-65
671,,19:51:00,2,Male,62.0,Electronics,3.0,50.0,61.5,150.0,-34.5,,,19,51-65
756,,20:33:00,4,Female,62.0,Electronics,4.0,300.0,333.0,1200.0,-132.0,,,20,51-65
815,2023-05-04,21:15:00,139,Female,51.0,Clothing,3.0,25.0,23.75,75.0,3.75,5.0,Thursday,21,51-65
1568,2022-09-10,22:34:00,51,Female,51.0,Electronics,1.0,300.0,336.0,300.0,-36.0,9.0,Saturday,22,51-65
1671,,20:55:00,47,Male,62.0,Electronics,3.0,50.0,62.5,150.0,-37.5,,,20,51-65
1756,2022-12-05,22:16:00,119,Female,62.0,Electronics,4.0,300.0,297.0,1200.0,12.0,12.0,Monday,22,51-65
1815,,22:19:00,6,Female,51.0,Clothing,3.0,25.0,30.5,75.0,-16.5,,,22,51-65
146,2022-10-11,22:01:00,74,Male,38.0,Clothing,4.0,50.0,49.0,200.0,4.0,10.0,Tuesday,22,36-50
263,2022-04-05,21:48:00,133,Male,23.0,Beauty,2.0,30.0,34.8,60.0,-9.599999999999994,4.0,Tuesday,21,18-25
704,2023-11-09,22:40:00,141,Female,62.0,Clothing,3.0,30.0,34.8,90.0,-14.399999999999991,11.0,Thursday,22,51-65
1146,2023-09-10,21:11:00,52,Male,38.0,Clothing,4.0,50.0,60.0,200.0,-40.0,9.0,Sunday,21,36-50
1263,2022-07-09,20:49:00,47,Male,23.0,Beauty,2.0,30.0,35.4,60.0,-10.799999999999997,7.0,Saturday,20,18-25
1704,,20:07:00,155,Female,62.0,Clothing,3.0,30.0,30.3,90.0,-0.9000000000000057,,,20,51-65
476,2023-12-12,18:31:00,131,Female,27.0,Clothing,4.0,500.0,570.0,2000.0,-280.0,12.0,Tuesday,18,26-35
733,,21:07:00,143,Male,34.0,Beauty,1.0,30.0,28.5,30.0,1.5,,,21,26-35
924,,22:18:00,151,Male,55.0,Beauty,2.0,50.0,55.0,100.0,-10.0,,,22,51-65
984,,19:29:00,83,Male,56.0,Clothing,1.0,500.0,480.0,500.0,20.0,,,19,51-65
1476,2022-11-11,22:27:00,130,Female,27.0,Clothing,4.0,500.0,555.0,2000.0,-220.0,11.0,Friday,22,26-35
1733,2023-03-09,20:52:00,146,Male,34.0,Beauty,1.0,30.0,36.6,30.0,-6.600000000000001,3.0,Thursday,20,26-35
1924,,22:25:00,107,Male,55.0,Beauty,2.0,50.0,54.5,100.0,-9.0,,,22,51-65
1984,2023-09-09,20:10:00,126,Male,56.0,Clothing,1.0,500.0,530.0,500.0,-30.0,9.0,Saturday,20,51-65
251,,21:00:00,141,Female,57.0,Beauty,4.0,50.0,62.5,200.0,-50.0,,,21,51-65
253,,21:26:00,66,Female,53.0,Clothing,4.0,500.0,525.0,2000.0,-100.0,,,21,51-65
574,,20:12:00,24,Female,63.0,Electronics,2.0,25.0,24.75,50.0,0.5,,,20,51-65
751,2023-08-11,19:58:00,115,Female,42.0,Clothing,2.0,25.0,24.75,50.0,0.5,8.0,Friday,19,36-50
871,2023-02-11,23:00:00,57,Male,62.0,Beauty,2.0,30.0,33.9,60.0,-7.799999999999997,2.0,Saturday,23,51-65
1251,2022-11-09,21:08:00,137,Female,57.0,Beauty,4.0,50.0,57.5,200.0,-30.0,11.0,Wednesday,21,51-65
1253,2023-03-12,19:58:00,108,Female,53.0,Clothing,4.0,500.0,605.0,2000.0,-420.0,3.0,Sunday,19,51-65
1574,,21:51:00,150,Female,63.0,Electronics,2.0,25.0,24.75,50.0,0.5,,,21,51-65
1751,,22:09:00,99,Female,42.0,Clothing,2.0,25.0,30.25,50.0,-10.5,,,22,36-50
1871,,18:39:00,41,Male,62.0,Beauty,2.0,30.0,30.6,60.0,-1.2000000000000028,,,18,51-65
200,2022-09-10,22:29:00,130,Male,27.0,Beauty,3.0,50.0,60.0,150.0,-30.0,9.0,Saturday,22,26-35
594,2023-07-09,21:49:00,72,Female,19.0,Electronics,2.0,300.0,291.0,600.0,18.0,7.0,Sunday,21,18-25
637,2022-02-12,18:54:00,21,Male,43.0,Clothing,2.0,300.0,321.0,600.0,-42.0,2.0,Saturday,18,36-50
855,,19:43:00,13,Male,54.0,Beauty,1.0,25.0,25.75,25.0,-0.75,,,19,51-65
1200,,19:04:00,20,Male,27.0,Beauty,3.0,50.0,54.5,150.0,-13.5,,,19,26-35
1594,2023-01-10,19:02:00,31,Female,19.0,Electronics,2.0,300.0,345.0,600.0,-90.0,1.0,Tuesday,19,18-25
1637,,20:50:00,97,Male,43.0,Clothing,2.0,300.0,297.0,600.0,6.0,,,20,36-50
1855,,21:15:00,44,Male,54.0,Beauty,1.0,25.0,31.25,25.0,-6.25,,,21,51-65
325,,22:02:00,6,Female,52.0,Electronics,2.0,25.0,31.25,50.0,-12.5,,,22,51-65
682,,20:51:00,60,Male,46.0,Beauty,4.0,300.0,354.0,1200.0,-216.0,,,20,36-50
931,2023-07-10,21:34:00,48,Male,30.0,Beauty,4.0,30.0,29.1,120.0,3.5999999999999943,7.0,Monday,21,26-35
1325,2022-11-10,19:47:00,18,Female,52.0,Electronics,2.0,25.0,26.75,50.0,-3.5,11.0,Thursday,19,51-65
1682,,19:30:00,71,Male,46.0,Beauty,4.0,300.0,315.0,1200.0,-60.0,,,19,36-50
1931,2022-01-12,19:15:00,61,Male,30.0,Beauty,4.0,30.0,34.2,120.0,-16.80000000000001,1.0,Wednesday,19,26-35
925,,17:12:00,54,Male,25.0,Electronics,1.0,300.0,315.0,300.0,-15.0,,,17,18-25
1925,,17:05:00,81,Male,25.0,Electronics,1.0,300.0,366.0,300.0,-66.0,,,17,18-25
297,2022-12-09,21:09:00,70,Female,40.0,Electronics,2.0,500.0,595.0,1000.0,-190.0,12.0,Friday,21,36-50
1297,,22:32:00,21,Female,40.0,Electronics,2.0,500.0,535.0,1000.0,-70.0,,,22,36-50
814,2022-01-10,20:33:00,96,Female,59.0,Clothing,1.0,500.0,540.0,500.0,-40.0,1.0,Monday,20,51-65
894,,22:53:00,111,Male,52.0,Electronics,1.0,30.0,30.6,30.0,-0.6000000000000014,,,22,51-65
1814,2022-07-09,17:53:00,43,Female,59.0,Clothing,1.0,500.0,620.0,500.0,-120.0,7.0,Saturday,17,51-65
1894,,18:11:00,92,Male,52.0,Electronics,1.0,30.0,30.0,30.0,0.0,,,18,51-65
194,2023-11-10,19:27:00,116,Male,55.0,Clothing,4.0,50.0,51.5,200.0,-6.0,11.0,Friday,19,51-65
245,2023-01-12,21:41:00,75,Male,47.0,Clothing,3.0,30.0,36.0,90.0,-18.0,1.0,Thursday,21,36-50
296,,22:44:00,73,Female,22.0,Clothing,4.0,300.0,369.0,1200.0,-276.0,,,22,18-25
644,,21:49:00,107,Male,23.0,Beauty,3.0,25.0,29.0,75.0,-12.0,,,21,18-25
696,2023-09-10,18:05:00,24,Female,50.0,Clothing,4.0,50.0,48.5,200.0,6.0,9.0,Sunday,18,36-50
1194,2023-09-10,22:06:00,130,Male,55.0,Clothing,4.0,50.0,61.5,200.0,-46.0,9.0,Sunday,22,51-65
1245,,20:47:00,129,Male,47.0,Clothing,3.0,30.0,36.0,90.0,-18.0,,,20,36-50
1296,,20:42:00,45,Female,22.0,Clothing,4.0,300.0,342.0,1200.0,-168.0,,,20,18-25
1644,2022-11-09,19:32:00,124,Male,23.0,Beauty,3.0,25.0,28.75,75.0,-11.25,11.0,Wednesday,19,18-25
1696,,17:59:00,24,Female,50.0,Clothing,4.0,50.0,55.0,200.0,-20.0,,,17,36-50
312,,18:08:00,18,Male,41.0,Clothing,4.0,30.0,28.5,120.0,6.0,,,18,36-50
692,,19:48:00,110,Female,64.0,Clothing,2.0,50.0,49.5,100.0,1.0,,,19,51-65
835,,23:00:00,49,Male,37.0,Clothing,4.0,50.0,60.0,200.0,-40.0,,,23,36-50
1312,2022-03-12,17:28:00,73,Male,41.0,Clothing,4.0,30.0,29.1,120.0,3.5999999999999943,3.0,Saturday,17,36-50
1692,2023-11-10,19:50:00,103,Female,64.0,Clothing,2.0,50.0,59.5,100.0,-19.0,11.0,Friday,19,51-65
1835,,20:58:00,98,Male,37.0,Clothing,4.0,50.0,49.5,200.0,2.0,,,20,36-50
183,2022-01-09,19:22:00,28,Female,43.0,Beauty,3.0,300.0,375.0,900.0,-225.0,1.0,Sunday,19,36-50
413,,21:52:00,60,Female,44.0,Beauty,3.0,25.0,25.5,75.0,-1.5,,,21,36-50
799,2023-01-10,19:44:00,86,Male,56.0,Electronics,2.0,50.0,60.0,100.0,-20.0,1.0,Tuesday,19,51-65
851,,17:23:00,30,Male,32.0,Electronics,2.0,25.0,27.75,50.0,-5.5,,,17,26-35
1183,,17:10:00,54,Female,43.0,Beauty,3.0,300.0,342.0,900.0,-126.0,,,17,36-50
1413,2023-12-11,19:33:00,104,Female,44.0,Beauty,3.0,25.0,30.75,75.0,-17.25,12.0,Monday,19,36-50
1799,2023-01-10,19:09:00,132,Male,56.0,Electronics,2.0,50.0,51.0,100.0,-2.0,1.0,Tuesday,19,51-65
1851,2022-10-09,21:36:00,87,Male,32.0,Electronics,2.0,25.0,25.0,50.0,0.0,10.0,Sunday,21,26-35
858,2023-08-09,18:48:00,85,Male,23.0,Electronics,2.0,50.0,50.5,100.0,-1.0,8.0,Wednesday,18,18-25
919,,21:13:00,82,Female,22.0,Beauty,2.0,25.0,27.75,50.0,-5.5,,,21,18-25
935,2022-10-09,21:16:00,2,Female,34.0,Beauty,1.0,50.0,55.5,50.0,-5.5,10.0,Sunday,21,26-35
1858,,20:47:00,49,Male,23.0,Electronics,2.0,50.0,52.0,100.0,-4.0,,,20,18-25
1919,,17:54:00,78,Female,22.0,Beauty,2.0,25.0,26.5,50.0,-3.0,,,17,18-25
1935,,22:40:00,96,Female,34.0,Beauty,1.0,50.0,47.5,50.0,2.5,,,22,26-35
132,,20:34:00,86,Male,42.0,Electronics,4.0,50.0,62.0,200.0,-48.0,,,20,36-50
1132,2023-07-11,17:27:00,14,Male,42.0,Electronics,4.0,50.0,59.0,200.0,-36.0,7.0,Tuesday,17,36-50
604,,19:34:00,139,Female,29.0,Electronics,4.0,50.0,50.5,200.0,-2.0,,,19,26-35
832,,17:25:00,106,Male,47.0,Beauty,4.0,500.0,600.0,2000.0,-400.0,,,17,36-50
1604,,18:43:00,2,Female,29.0,Electronics,4.0,50.0,56.0,200.0,-24.0,,,18,26-35
1832,2023-10-11,21:17:00,57,Male,47.0,Beauty,4.0,500.0,480.0,2000.0,80.0,10.0,Wednesday,21,36-50
113,2022-08-10,19:14:00,72,Female,41.0,Electronics,2.0,25.0,26.25,50.0,-2.5,8.0,Wednesday,19,36-50
1113,2023-08-12,17:41:00,141,Female,41.0,Electronics,2.0,25.0,27.75,50.0,-5.5,8.0,Saturday,17,36-50
165,,19:01:00,75,Female,60.0,Clothing,4.0,300.0,318.0,1200.0,-72.0,,,19,51-65
1165,2023-01-12,17:04:00,29,Female,60.0,Clothing,4.0,300.0,291.0,1200.0,36.0,1.0,Thursday,17,51-65
326,,19:51:00,108,Female,18.0,Clothing,3.0,25.0,24.25,75.0,2.25,,,19,18-25
1326,2023-01-09,22:35:00,66,Female,18.0,Clothing,3.0,25.0,28.75,75.0,-11.25,1.0,Monday,22,18-25
19,,19:39:00,30,Female,62.0,Clothing,2.0,25.0,28.5,50.0,-7.0,,,19,51-65
412,2022-04-09,19:36:00,30,Female,19.0,Electronics,4.0,500.0,570.0,2000.0,-280.0,4.0,Saturday,19,18-25
632,,20:13:00,78,Female,26.0,Electronics,4.0,25.0,24.75,100.0,1.0,,,20,26-35
1019,,21:22:00,56,Female,62.0,Clothing,2.0,25.0,25.75,50.0,-1.5,,,21,51-65
1412,,19:59:00,75,Female,19.0,Electronics,4.0,500.0,615.0,2000.0,-460.0,,,19,18-25
1632,,18:16:00,29,Female,26.0,Electronics,4.0,25.0,24.75,100.0,1.0,,,18,26-35
167,,20:58:00,73,Female,43.0,Clothing,3.0,50.0,49.0,150.0,3.0,,,20,36-50
172,,18:09:00,52,Male,32.0,Beauty,2.0,25.0,28.0,50.0,-6.0,,,18,26-35
375,,17:32:00,25,Male,32.0,Clothing,1.0,50.0,52.0,50.0,-2.0,,,17,26-35
538,,18:20:00,102,Male,18.0,Clothing,3.0,50.0,56.5,150.0,-19.5,,,18,18-25
794,2022-02-11,21:47:00,145,Female,60.0,Beauty,1.0,300.0,315.0,300.0,-15.0,2.0,Friday,21,51-65
1167,,21:21:00,9,Female,43.0,Clothing,3.0,50.0,54.0,150.0,-12.0,,,21,36-50
1172,,21:12:00,150,Male,32.0,Beauty,2.0,25.0,28.5,50.0,-7.0,,,21,26-35
1375,2022-01-10,17:50:00,79,Male,32.0,Clothing,1.0,50.0,59.0,50.0,-9.0,1.0,Monday,17,26-35
1538,2022-12-09,20:57:00,21,Male,18.0,Clothing,3.0,50.0,53.5,150.0,-10.5,12.0,Friday,20,18-25
1794,,19:40:00,26,Female,60.0,Beauty,1.0,300.0,351.0,300.0,-51.0,,,19,51-65
131,,22:32:00,44,Female,21.0,Beauty,2.0,300.0,375.0,600.0,-150.0,,,22,18-25
330,2022-11-10,20:18:00,116,Female,25.0,Beauty,4.0,50.0,55.0,200.0,-20.0,11.0,Thursday,20,18-25
494,,20:18:00,140,Female,42.0,Beauty,4.0,50.0,58.0,200.0,-32.0,,,20,36-50
1131,,19:16:00,130,Female,21.0,Beauty,2.0,300.0,336.0,600.0,-72.0,,,19,18-25
1330,,17:49:00,20,Female,25.0,Beauty,4.0,50.0,48.0,200.0,8.0,,,17,18-25
1494,,19:29:00,74,Female,42.0,Beauty,4.0,50.0,62.5,200.0,-50.0,,,19,36-50
513,,18:31:00,85,Male,24.0,Electronics,4.0,25.0,24.5,100.0,2.0,,,18,18-25
573,,22:59:00,78,Male,49.0,Beauty,2.0,30.0,36.3,60.0,-12.599999999999994,,,22,36-50
1513,2022-01-10,21:47:00,19,Male,24.0,Electronics,4.0,25.0,31.0,100.0,-24.0,1.0,Monday,21,18-25
1573,,21:45:00,148,Male,49.0,Beauty,2.0,30.0,31.2,60.0,-2.3999999999999986,,,21,36-50
241,,20:21:00,108,Female,23.0,Electronics,3.0,25.0,26.75,75.0,-5.25,,,20,18-25
579,2023-06-10,17:43:00,41,Female,38.0,Electronics,1.0,30.0,36.6,30.0,-6.600000000000001,6.0,Saturday,17,36-50
1241,2023-10-09,17:28:00,26,Female,23.0,Electronics,3.0,25.0,24.5,75.0,1.5,10.0,Monday,17,18-25
1579,,17:38:00,119,Female,38.0,Electronics,1.0,30.0,28.8,30.0,1.1999999999999993,,,17,36-50
218,,20:39:00,144,Male,64.0,Beauty,3.0,30.0,33.9,90.0,-11.699999999999989,,,20,51-65
846,,18:46:00,13,Male,42.0,Beauty,1.0,50.0,59.5,50.0,-9.5,,,18,36-50
1218,,22:11:00,30,Male,64.0,Beauty,3.0,30.0,34.2,90.0,-12.600000000000009,,,22,51-65
1846,,17:51:00,83,Male,42.0,Beauty,1.0,50.0,49.5,50.0,0.5,,,17,36-50
616,,19:18:00,122,Male,41.0,Clothing,2.0,50.0,49.5,100.0,1.0,,,19,36-50
1616,,18:41:00,121,Male,41.0,Clothing,2.0,50.0,59.0,100.0,-18.0,,,18,36-50
523,,19:18:00,110,Female,62.0,Electronics,1.0,300.0,375.0,300.0,-75.0,,,19,51-65
643,2022-05-10,22:26:00,63,Female,28.0,Electronics,3.0,30.0,28.8,90.0,3.5999999999999943,5.0,Tuesday,22,26-35
1523,,20:40:00,150,Female,62.0,Electronics,1.0,300.0,330.0,300.0,-30.0,,,20,51-65
1643,,21:47:00,12,Female,28.0,Electronics,3.0,30.0,33.3,90.0,-9.899999999999991,,,21,26-35
351,2023-11-11,22:16:00,38,Female,56.0,Clothing,3.0,30.0,36.6,90.0,-19.80000000000001,11.0,Saturday,22,51-65
809,,22:51:00,124,Female,62.0,Beauty,2.0,50.0,50.0,100.0,0.0,,,22,51-65
954,2023-05-09,21:03:00,87,Female,50.0,Electronics,3.0,300.0,321.0,900.0,-63.0,5.0,Tuesday,21,36-50
1351,2022-02-10,20:58:00,88,Female,56.0,Clothing,3.0,30.0,28.5,90.0,4.5,2.0,Thursday,20,51-65
1809,,18:09:00,51,Female,62.0,Beauty,2.0,50.0,61.5,100.0,-23.0,,,18,51-65
1954,,17:30:00,93,Female,50.0,Electronics,3.0,300.0,318.0,900.0,-54.0,,,17,36-50
897,2023-12-09,17:53:00,15,Female,64.0,Electronics,2.0,50.0,51.5,100.0,-3.0,12.0,Saturday,17,51-65
1897,,17:12:00,137,Female,64.0,Electronics,2.0,50.0,62.0,100.0,-24.0,,,17,51-65
147,2022-12-11,20:30:00,101,Male,23.0,Electronics,1.0,300.0,297.0,300.0,3.0,12.0,Sunday,20,18-25
204,2022-10-09,21:04:00,101,Male,39.0,Beauty,1.0,25.0,31.25,25.0,-6.25,10.0,Sunday,21,36-50
390,2022-07-10,20:53:00,88,Male,39.0,Electronics,2.0,50.0,51.0,100.0,-2.0,7.0,Sunday,20,36-50
1147,,22:14:00,35,Male,23.0,Electronics,1.0,300.0,330.0,300.0,-30.0,,,22,18-25
1204,2023-10-12,19:24:00,72,Male,39.0,Beauty,1.0,25.0,27.5,25.0,-2.5,10.0,Thursday,19,36-50
1390,,22:47:00,117,Male,39.0,Electronics,2.0,50.0,54.0,100.0,-8.0,,,22,36-50
179,2023-07-10,20:42:00,121,Male,31.0,Electronics,1.0,300.0,375.0,300.0,-75.0,7.0,Monday,20,26-35
327,,18:30:00,107,Male,57.0,Electronics,3.0,50.0,56.0,150.0,-18.0,,,18,51-65
626,,21:01:00,65,Female,26.0,Clothing,4.0,500.0,555.0,2000.0,-220.0,,,21,26-35
873,2023-06-12,20:20:00,137,Female,27.0,Electronics,4.0,25.0,29.0,100.0,-16.0,6.0,Monday,20,26-35
1179,2023-12-12,17:28:00,122,Male,31.0,Electronics,1.0,300.0,354.0,300.0,-54.0,12.0,Tuesday,17,26-35
1327,,21:16:00,118,Male,57.0,Electronics,3.0,50.0,58.0,150.0,-24.0,,,21,51-65
1626,2022-10-10,19:13:00,19,Female,26.0,Clothing,4.0,500.0,495.0,2000.0,20.0,10.0,Monday,19,26-35
1873,,19:18:00,64,Female,27.0,Electronics,4.0,25.0,26.75,100.0,-7.0,,,19,26-35
196,,19:14:00,43,Female,32.0,Clothing,3.0,300.0,312.0,900.0,-36.0,,,19,26-35
789,2023-06-12,22:13:00,34,Female,61.0,Clothing,4.0,500.0,510.0,2000.0,-40.0,6.0,Monday,22,51-65
1196,,21:18:00,93,Female,32.0,Clothing,3.0,300.0,306.0,900.0,-18.0,,,21,26-35
1789,2023-10-11,17:02:00,144,Female,61.0,Clothing,4.0,500.0,615.0,2000.0,-460.0,10.0,Wednesday,17,51-65
